ANYO,MES,COD_PROV,NOM_PROV,COD_MUN,NOM_MUN,COD_SECTOR,DESC_SECTOR,COD_GRUPO,DESC_GRUPO,COD_GENERO,DESC_GENERO,RANGO_EDAD,NUM_CONTRATOS
2018,1,12,CASTELLAN,136,"VILAVELLA, LA",S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,6
2018,1,46,VALENCIA,35,ALMUSSAFES,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,46,VALENCIA,171,MONCADA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,230,SILLA,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,1
2018,1,46,VALENCIA,186,PAIPORTA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,4
2018,1,46,VALENCIA,110,XIRIVELLA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,2
2018,1,46,VALENCIA,128,"FONT DE LA FIGUERA, LA",A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,128,"FONT DE LA FIGUERA, LA",S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,46,VALENCIA,94,CATARROJA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,>44  ,3
2018,1,46,VALENCIA,83,CARCAIXENT,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",M,Mujer,>44  ,2
2018,1,46,VALENCIA,250,VALENCIA,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,46,VALENCIA,216,ROCAFORT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,46,VALENCIA,249,UTIEL,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,2
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,>44  ,2
2018,1,46,VALENCIA,13,ALBORAYA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,70,BETERA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,<25  ,2
2018,1,46,VALENCIA,94,CATARROJA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,1
2018,1,46,VALENCIA,176,MONTROY,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,2
2018,1,46,VALENCIA,198,POTRIES,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,1,ADEMUZ,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,5
2018,1,46,VALENCIA,204,PUIG,I ,Industria,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,46,VALENCIA,230,SILLA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,7
2018,1,46,VALENCIA,258,VILLAR DEL ARZOBISPO,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,4
2018,1,46,VALENCIA,131,GANDIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,46,VALENCIA,249,UTIEL,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,5
2018,1,46,VALENCIA,145,XATIVA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,195,PILES,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,109,CHESTE,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,24
2018,1,46,VALENCIA,207,RAFELBUÃ‘OL/RAFELBUNYOL,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,22
2018,1,46,VALENCIA,132,GENOVES,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,46,VALENCIA,177,MUSEROS,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,>44  ,2
2018,1,46,VALENCIA,102,QUART DE POBLET,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,>44  ,3
2018,1,46,VALENCIA,25,ALFARA DEL PATRIARCA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,2
2018,1,46,VALENCIA,111,CHIVA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,94,CATARROJA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,6
2018,1,46,VALENCIA,85,CARLET,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,25-44,4
2018,1,46,VALENCIA,257,VILLANUEVA DE CASTELLON,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,19
2018,1,46,VALENCIA,5,ALAQUAS,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,3
2018,1,46,VALENCIA,213,REQUENA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,46,VALENCIA,102,QUART DE POBLET,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,7
2018,1,46,VALENCIA,26,ALFARP,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,183,"OLLERIA, L'",S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,46,VALENCIA,51,BENAGUASIL,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,5
2018,1,46,VALENCIA,136,GODELLETA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,46,VALENCIA,19,"ALCUDIA, L'",A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,16
2018,1,46,VALENCIA,207,RAFELBUÃ‘OL/RAFELBUNYOL,I ,Industria,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,2
2018,1,46,VALENCIA,21,ALDAIA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,10
2018,1,46,VALENCIA,136,GODELLETA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,21
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,12,CASTELLAN,34,CALIG,I ,Industria,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,12,CASTELLAN,82,NULES,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,12,CASTELLAN,11,ALMENARA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,7
2018,1,12,CASTELLAN,901,ALQUERIAS DEL NIÃ‘O PERDIDO,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,2
2018,1,12,CASTELLAN,56,CHOVAR,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,4
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,6
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,70,BETERA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,4
2018,1,46,VALENCIA,190,PATERNA,I ,Industria,9,Ocupaciones elementales,H,Hombre,>44  ,47
2018,1,46,VALENCIA,170,MOGENTE/MOIXENT,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,1,ADEMUZ,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,<25  ,2
2018,1,46,VALENCIA,903,SAN ANTONIO DE BENAGEBER,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,<25  ,1
2018,1,46,VALENCIA,202,"POBLA DE VALLBONA, LA",S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,2
2018,1,46,VALENCIA,230,SILLA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,46,VALENCIA,193,PICANYA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,12
2018,1,46,VALENCIA,21,ALDAIA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,6
2018,1,46,VALENCIA,177,MUSEROS,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,4
2018,1,46,VALENCIA,139,GUADASSUAR,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,1
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,2
2018,1,46,VALENCIA,250,VALENCIA,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,2
2018,1,46,VALENCIA,63,BENIMODO,I ,Industria,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,6
2018,1,46,VALENCIA,142,JALANCE,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,2
2018,1,46,VALENCIA,903,SAN ANTONIO DE BENAGEBER,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,120,ESTIVELLA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,46,VALENCIA,250,VALENCIA,C ,Construccion,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,4
2018,1,46,VALENCIA,220,SAGUNTO/SAGUNT,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,1
2018,1,46,VALENCIA,139,GUADASSUAR,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,46,VALENCIA,17,ALZIRA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,95,CAUDETE DE LAS FUENTES,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,2
2018,1,3,ALICANTE,82,JAVEA/XABIA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,902,PILAR DE LA HORADADA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,3,ALICANTE,82,JAVEA/XABIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,6
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",I ,Industria,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,135,VILA-REAL,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,12,CASTELLAN,99,SANT JORDI/SAN JORGE,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,3
2018,1,12,CASTELLAN,128,VILAFAMES,I ,Industria,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,2
2018,1,12,CASTELLAN,84,ONDA,I ,Industria,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,12,CASTELLAN,12,ALTURA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,12,CASTELLAN,27,BENICARLO,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,2
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,1
2018,1,12,CASTELLAN,74,"LLOSA, LA",S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,>44  ,2
2018,1,12,CASTELLAN,901,ALQUERIAS DEL NIÑO PERDIDO,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,>44  ,1
2018,1,12,CASTELLAN,84,ONDA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,12,CASTELLAN,21,BETXI,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,1
2018,1,12,CASTELLAN,84,ONDA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,1
2018,1,12,CASTELLAN,28,BENICASIM/BENICASSIM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,4
2018,1,12,CASTELLAN,135,VILA-REAL,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,2
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,12,CASTELLAN,135,VILA-REAL,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,12,CASTELLAN,5,ALCORA-L,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,3
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,3
2018,1,12,CASTELLAN,39,CASTELLNOVO,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,I ,Industria,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,12,CASTELLAN,82,NULES,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,25-44,3
2018,1,12,CASTELLAN,74,"LLOSA, LA",A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,3
2018,1,12,CASTELLAN,32,BURRIANA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,2
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,<25  ,1
2018,1,12,CASTELLAN,138,VINAROS,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,1
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,1
2018,1,12,CASTELLAN,32,BURRIANA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,124,VALL D'ALBA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,104,SEGORBE,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,>44  ,18
2018,1,12,CASTELLAN,33,CABANES,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,12,CASTELLAN,135,VILA-REAL,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,3,ALICANTE,79,IBI,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,2
2018,1,3,ALICANTE,5,ALBATERA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,3,ALICANTE,105,"PINAS, EL/PINOSO",A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,47,CALP,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,3
2018,1,3,ALICANTE,47,CALP,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,2
2018,1,3,ALICANTE,11,"ALFAS DEL PI, L'",S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,3,ALICANTE,66,ELDA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,3,ALICANTE,122,SAN VICENTE DEL RASPEIG/SANT V,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,95,ONDARA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,5
2018,1,3,ALICANTE,95,ONDARA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,3,ALICANTE,59,CREVILLENT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,1
2018,1,12,CASTELLAN,135,VILA-REAL,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,12,CASTELLAN,11,ALMENARA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,6
2018,1,12,CASTELLAN,4,ALCALA DE XIVERT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,4,ALCALA DE XIVERT,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,1
2018,1,12,CASTELLAN,84,ONDA,I ,Industria,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,2
2018,1,12,CASTELLAN,84,ONDA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,12,CASTELLAN,124,VALL D'ALBA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,28,BENICASIM/BENICASSIM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,4
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,3
2018,1,12,CASTELLAN,32,BURRIANA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,3
2018,1,12,CASTELLAN,104,SEGORBE,I ,Industria,9,Ocupaciones elementales,M,Mujer,<25  ,1
2018,1,12,CASTELLAN,85,OROPESA DEL MAR/ORPESA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,12,CASTELLAN,33,CABANES,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,I ,Industria,9,Ocupaciones elementales,H,Hombre,>44  ,2
2018,1,12,CASTELLAN,32,BURRIANA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,27,BENICARLO,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,12,CASTELLAN,135,VILA-REAL,C ,Construccion,3,"Tecnicos, profesionales de apoyo",H,Hombre,<25  ,1
2018,1,12,CASTELLAN,135,VILA-REAL,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,16,ARTANA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,>44  ,1
2018,1,12,CASTELLAN,84,ONDA,A ,Agricultura,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,12,CASTELLAN,104,SEGORBE,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,3
